eta,sparse,r,b_d,f,policy,tps,gain,bound,b_eff,tpot_opt,tpot_cons,gpu_nonattn,gpu_attn,cpu_attn,c2c_decode,append_total,append_oldkv,append_flush,hbm_used_gb,hbm_fits,c2c_util,decode_batch_cap
0.3,0.1,0.5,8,0.3,partial_cpu_attn,35.064951068396574,1.3498551947681974,hbm_capacity,3,0.08555551650844445,0.10514680738844445,0.058333333333333334,0.019591290879999997,0.026868056064,0.00034912711111111105,1.0130925712786016,0.07808250311111112,0.009687191703703704,204.002686976,True,0.0022693680492883246,3.137544741513225
0.3,0.1,0.5,8,0.5,partial_cpu_attn,33.78265368131273,1.300492063309193,hbm_capacity,4,0.11840396073481482,0.13706233300148152,0.058333333333333334,0.018658372266666667,0.059706791253333336,0.0003588361481481481,1.0130925712786016,0.07808250311111112,0.009687191703703704,201.763682304,True,0.0017304462860356356,4.392562638118515
0.3,0.1,0.5,8,1.0,full_cpu_attn,26.88504757733933,1.0349628340582515,tpot_balanced,8,0.29756317064296295,0.29756317064296295,0.058333333333333334,0.0,0.23882716501333334,0.00039767229629629627,1.0130925712786016,0.07808250311111112,0.009687191703703704,156.983588864,True,0.0008245719487883022,inf
0.3,0.1,0.5,16,0.0,gpu_hot,25.976824184032623,1.0,hbm_capacity,2,0.0769917056,0.0769917056,0.058333333333333334,0.018658372266666667,0.0,0.0,1.0034053795748978,0.07808250311111112,0.0,201.763682304,True,0.0019026371869131475,2.1962813190592576
0.3,0.1,0.5,16,0.05,partial_cpu_attn,26.29372108899315,1.012199216606136,hbm_capacity,2,0.07606378698666667,0.07938854462340741,0.058333333333333334,0.017725453653333334,0.0029853395626666668,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,199.524677632,True,0.0024188997960415738,2.311875072693955
0.3,0.1,0.5,16,0.1,partial_cpu_attn,26.620216740498535,1.0247679451463274,hbm_capacity,2,0.07513086837333334,0.08144096557274075,0.058333333333333334,0.01679253504,0.0059706791253333336,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,197.28567296,True,0.002448256805218386,2.4403125767325085
0.3,0.1,0.5,16,0.2,partial_cpu_attn,27.29815259337392,1.0508656639464609,hbm_capacity,2,0.07326503114666667,0.08554580747140741,0.058333333333333334,0.014926697813333334,0.011941358250666667,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,192.807663616,True,0.0025091618998223575,2.7453516488240717
0.3,0.1,0.5,16,0.3,partial_cpu_attn,35.064951068396574,1.3498551947681974,hbm_capacity,3,0.08555551650844445,0.10514680738844445,0.058333333333333334,0.019591290879999997,0.026868056064,0.00034912711111111105,1.0130925712786016,0.07808250311111112,0.009687191703703704,204.002686976,True,0.0022693680492883246,3.137544741513225
0.3,0.1,0.5,16,0.5,partial_cpu_attn,33.78265368131273,1.300492063309193,hbm_capacity,4,0.11840396073481482,0.13706233300148152,0.058333333333333334,0.018658372266666667,0.059706791253333336,0.0003588361481481481,1.0130925712786016,0.07808250311111112,0.009687191703703704,201.763682304,True,0.0017304462860356356,4.392562638118515
0.3,0.1,0.5,16,1.0,full_cpu_attn,29.824704852509882,1.1481274478056662,tpot_balanced,16,0.5364680079525926,0.5364680079525926,0.058333333333333334,0.0,0.4776543300266667,0.00047534459259259256,1.0130925712786016,0.07808250311111112,0.009687191703703704,156.983588864,True,0.00060305871900092,inf
0.3,0.1,0.5,32,0.0,gpu_hot,25.976824184032623,1.0,hbm_capacity,2,0.0769917056,0.0769917056,0.058333333333333334,0.018658372266666667,0.0,0.0,1.0034053795748978,0.07808250311111112,0.0,201.763682304,True,0.0019026371869131475,2.1962813190592576
0.3,0.1,0.5,32,0.05,partial_cpu_attn,26.29372108899315,1.012199216606136,hbm_capacity,2,0.07606378698666667,0.07938854462340741,0.058333333333333334,0.017725453653333334,0.0029853395626666668,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,199.524677632,True,0.0024188997960415738,2.311875072693955
0.3,0.1,0.5,32,0.1,partial_cpu_attn,26.620216740498535,1.0247679451463274,hbm_capacity,2,0.07513086837333334,0.08144096557274075,0.058333333333333334,0.01679253504,0.0059706791253333336,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,197.28567296,True,0.002448256805218386,2.4403125767325085
0.3,0.1,0.5,32,0.2,partial_cpu_attn,27.29815259337392,1.0508656639464609,hbm_capacity,2,0.07326503114666667,0.08554580747140741,0.058333333333333334,0.014926697813333334,0.011941358250666667,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,192.807663616,True,0.0025091618998223575,2.7453516488240717
0.3,0.1,0.5,32,0.3,partial_cpu_attn,35.064951068396574,1.3498551947681974,hbm_capacity,3,0.08555551650844445,0.10514680738844445,0.058333333333333334,0.019591290879999997,0.026868056064,0.00034912711111111105,1.0130925712786016,0.07808250311111112,0.009687191703703704,204.002686976,True,0.0022693680492883246,3.137544741513225
0.3,0.1,0.5,32,0.5,partial_cpu_attn,33.78265368131273,1.300492063309193,hbm_capacity,4,0.11840396073481482,0.13706233300148152,0.058333333333333334,0.018658372266666667,0.059706791253333336,0.0003588361481481481,1.0130925712786016,0.07808250311111112,0.009687191703703704,201.763682304,True,0.0017304462860356356,4.392562638118515
0.3,0.1,0.5,32,1.0,full_cpu_attn,31.549545602599917,1.2145266634245737,tpot_balanced,32,1.0142776825718518,1.014277682571852,0.058333333333333334,0.0,0.9553086600533334,0.0006306891851851851,1.0130925712786016,0.07808250311111112,0.009687191703703704,156.983588864,True,0.00047240856899655626,inf
0.3,0.1,0.5,64,0.0,gpu_hot,25.976824184032623,1.0,hbm_capacity,2,0.0769917056,0.0769917056,0.058333333333333334,0.018658372266666667,0.0,0.0,1.0034053795748978,0.07808250311111112,0.0,201.763682304,True,0.0019026371869131475,2.1962813190592576
0.3,0.1,0.5,64,0.05,partial_cpu_attn,26.29372108899315,1.012199216606136,hbm_capacity,2,0.07606378698666667,0.07938854462340741,0.058333333333333334,0.017725453653333334,0.0029853395626666668,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,199.524677632,True,0.0024188997960415738,2.311875072693955
0.3,0.1,0.5,64,0.1,partial_cpu_attn,26.620216740498535,1.0247679451463274,hbm_capacity,2,0.07513086837333334,0.08144096557274075,0.058333333333333334,0.01679253504,0.0059706791253333336,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,197.28567296,True,0.002448256805218386,2.4403125767325085
0.3,0.1,0.5,64,0.2,partial_cpu_attn,27.29815259337392,1.0508656639464609,hbm_capacity,2,0.07326503114666667,0.08554580747140741,0.058333333333333334,0.014926697813333334,0.011941358250666667,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,192.807663616,True,0.0025091618998223575,2.7453516488240717
0.3,0.1,0.5,64,0.3,partial_cpu_attn,35.064951068396574,1.3498551947681974,hbm_capacity,3,0.08555551650844445,0.10514680738844445,0.058333333333333334,0.019591290879999997,0.026868056064,0.00034912711111111105,1.0130925712786016,0.07808250311111112,0.009687191703703704,204.002686976,True,0.0022693680492883246,3.137544741513225
0.3,0.1,0.5,64,0.5,partial_cpu_attn,33.78265368131273,1.300492063309193,hbm_capacity,4,0.11840396073481482,0.13706233300148152,0.058333333333333334,0.018658372266666667,0.059706791253333336,0.0003588361481481481,1.0130925712786016,0.07808250311111112,0.009687191703703704,201.763682304,True,0.0017304462860356356,4.392562638118515
0.3,0.1,0.5,64,1.0,full_cpu_attn,32.48900778391592,1.2506920612676817,tpot_balanced,64,1.9698970318103706,1.9698970318103706,0.058333333333333334,0.0,1.9106173201066667,0.0009413783703703703,1.0130925712786016,0.07808250311111112,0.009687191703703704,156.983588864,True,0.000401035924056368,inf
0.3,0.1,0.5,128,0.0,gpu_hot,25.976824184032623,1.0,hbm_capacity,2,0.0769917056,0.0769917056,0.058333333333333334,0.018658372266666667,0.0,0.0,1.0034053795748978,0.07808250311111112,0.0,201.763682304,True,0.0019026371869131475,2.1962813190592576
0.3,0.1,0.5,128,0.05,partial_cpu_attn,26.29372108899315,1.012199216606136,hbm_capacity,2,0.07606378698666667,0.07938854462340741,0.058333333333333334,0.017725453653333334,0.0029853395626666668,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,199.524677632,True,0.0024188997960415738,2.311875072693955
0.3,0.1,0.5,128,0.1,partial_cpu_attn,26.620216740498535,1.0247679451463274,hbm_capacity,2,0.07513086837333334,0.08144096557274075,0.058333333333333334,0.01679253504,0.0059706791253333336,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,197.28567296,True,0.002448256805218386,2.4403125767325085
0.3,0.1,0.5,128,0.2,partial_cpu_attn,27.29815259337392,1.0508656639464609,hbm_capacity,2,0.07326503114666667,0.08554580747140741,0.058333333333333334,0.014926697813333334,0.011941358250666667,0.00033941807407407405,1.0130925712786016,0.07808250311111112,0.009687191703703704,192.807663616,True,0.0025091618998223575,2.7453516488240717
0.3,0.1,0.5,128,0.3,partial_cpu_attn,35.064951068396574,1.3498551947681974,hbm_capacity,3,0.08555551650844445,0.10514680738844445,0.058333333333333334,0.019591290879999997,0.026868056064,0.00034912711111111105,1.0130925712786016,0.07808250311111112,0.009687191703703704,204.002686976,True,0.0022693680492883246,3.137544741513225
0.3,0.1,0.5,128,0.5,partial_cpu_attn,33.78265368131273,1.300492063309193,hbm_capacity,4,0.11840396073481482,0.13706233300148152,0.058333333333333334,0.018658372266666667,0.059706791253333336,0.0003588361481481481,1.0130925712786016,0.07808250311111112,0.009687191703703704,201.763682304,True,0.0017304462860356356,4.392562638118515
0.3,0.1,0.5,128,1.0,full_cpu_attn,32.98003700337512,1.2695946498204818,tpot_balanced,128,3.881135730287407,3.881135730287407,0.058333333333333334,0.0,3.8212346402133335,0.0015627567407407407,1.0130925712786016,0.07808250311111112,0.009687191703703704,156.983588864,True,0.00036367188053679835,inf
0.3,0.1,0.5,256,0.0,gpu_hot,25.976824184032623,1.0,hbm_capacity,2,0.0769917056,0.0769917056,0.058333333333333334,0.018658372266666667,0.0,0.0,1.0034053795748978,0.07808250311111112,0.0,201.763682304,True,0.0019026371869131475,2.1962813190592576
